Subnet;Name;IP Address;Type;NE Category;Version;Patch;Manufacturer;Timezone;Synchronization Complete At;Maintained By;Used On;Expiration Date;Create Time;Asset manager;Asset No;Purchased on;Remarks
/МР Волга-2/R63 Самарская область;R63-446245-RT-01;10.36.177.170;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:44:39;;;;2017-10-31 14:39:16;;;;
/МР Волга-2/R63 Самарская область;R63-446253-RT-01;10.36.177.98;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:45:04;;;;2017-10-31 14:39:31;;;;
/МР Волга-2/R63 Самарская область;R63-446302-RT-01;10.36.177.103;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:27:33;;;;2017-10-31 14:39:49;;;;
/МР Волга-2/R63 Самарская область;R63-446305-RT-01;10.37.177.102;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:45:04;;;;2017-10-31 14:40:05;;;;
/МР Волга-2/R63 Самарская область;R63-446431-RT-01;10.36.177.109;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:28:03;;;;2017-10-31 14:40:31;;;;
/МР Волга-2/R63 Самарская область;R63-446449-RT-01;10.36.175.16;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:45:34;;;;2017-10-31 14:40:46;;;;
/МР Волга-2/R63 Самарская область;R63-446453-RT-01;10.37.177.112;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-02-10 03:04:04;;;;2017-10-31 14:41:01;;;;
/МР Волга-2/R63 Самарская область;R63-446455-RT-01;10.37.177.113;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:28:33;;;;2017-10-31 14:41:18;;;;
/МР Волга-2/R63 Самарская область;R63-446540-RT-01;10.37.177.115;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:45:34;;;;2017-10-31 14:41:34;;;;
/МР Волга-2/R63 Самарская область;R63-446553-RT-01;10.36.178.54;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:46:11;;;;2017-10-31 14:41:54;;;;
/МР Волга-2/R63 Самарская область;R63-446699-RT-01;10.36.175.20;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:46:34;;;;2017-10-31 14:42:12;;;;
/МР Центр/R37 Ивановская область;R37-153008-RT-01;10.93.177.5;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:29:04;;;;2017-10-31 14:52:52;;;;
/МР Центр/R37 Ивановская область;R37-153512-RT-01;10.93.177.34;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:47:04;;;;2017-10-31 14:53:07;;;;
/МР Центр/R37 Ивановская область;R37-155450-RT-01;10.93.177.67;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:47:05;;;;2017-10-31 14:53:22;;;;
/МР Центр/R33 Владимирская область;R33-601293-RT-01;10.88.175.56;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:51:34;;;;2017-10-27 17:47:48;;;;
/МР Волга-1/R52 Нижегородская область;R52-607210-RT-01;10.25.177.215;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:44:04;;;;2017-10-27 17:49:02;;;;
/МР Центр/R37 Ивановская область;R37-155523-RT-01;10.93.177.71;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:30:06;;;;2017-10-31 14:53:38;;;;
/МР Центр/R37 Ивановская область;R37-155524-RT-01;10.93.177.72;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:47:33;;;;2017-10-31 14:53:46;;;;
/МР Центр/R37 Ивановская область;R37-155526-RT-01;10.93.177.73;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:31:03;;;;2017-10-31 14:43:55;;;;
/МР Южный/R46 Курская область;R46-307801-RT-01;10.96.177.30;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:29:33;;;;2017-10-31 14:44:58;;;;
/МР Волга-1/R43 Кировская область;R43-613043-RT-01;10.23.177.37;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:31:03;;;;2017-10-31 14:45:29;;;;
/МР Волга-1/R43 Кировская область;R43-613045-RT-01;10.22.177.38;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:29:33;;;;2017-10-31 14:45:38;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187040-RT-01;10.47.177.168;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:29:33;;;;2017-10-31 14:45:57;;;;
/МР Волга-2/R63 Самарская область;R63-445056-RT-01;10.37.177.59;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:47:34;;;;2017-11-01 12:32:09;;;;
/МР Южный/R61 Ростовская область;R61-344065-RT-01;10.124.177.14;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:30:05;;;;2017-11-01 18:03:55;;;;
/МР Волга-1/R21 Чувашская Республика;R21-428036-RT-01;10.42.177.22;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:30:04;;;;2017-11-01 18:04:23;;;;
/МР Сибирь/R42 Кемеровская область;R42-652380-RT-01;10.60.175.62;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:35:06;;;;2017-11-03 09:42:44;;;;
/МР Сибирь/R42 Кемеровская область;R42-652401-RT-01;10.60.177.54;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:41:06;;;;2017-11-03 09:43:07;;;;
/МР Москва/R50 Московская область;R50-140182-RT-01;10.101.177.21;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:36:03;;;;2017-11-03 09:44:59;;;;
/МР Москва/R50 Московская область;R50-140202-RT-01;10.101.177.24;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:31:03;;;;2017-11-03 09:45:15;;;;
/МР Москва/R50 Московская область;R50-140208-RT-01;10.101.177.27;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:36:04;;;;2017-11-03 09:45:51;;;;
/;R50-140406-RT-01;10.100.177.35;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:27:03;;;;2017-11-10 00:34:51;;;;
/;R50-141137-RT-01;10.100.178.190;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:48:06;;;;2017-11-10 00:36:08;;;;
/;R50-141143-RT-01;10.101.177.74;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:27:04;;;;2017-11-10 00:37:10;;;;
/;R50-141181-RT-01;10.100.177.79;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:38:35;;;;2017-11-10 00:38:35;;;;
/;R50-141201-RT-01;10.101.177.80;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:39:06;;;;2017-11-10 00:47:01;;;;
/;R50-141241-RT-01;10.100.177.86;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:48:35;;;;2017-11-10 00:48:06;;;;
/;R54-630075-RT-01;10.64.175.52;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:27:35;;;;2017-11-10 00:49:15;;;;
/;R54-632402-RT-01;10.65.177.58;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:21:38;;;;2017-11-10 00:54:39;;;;
/;R67-214030-RT-01;10.104.177.17;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:48:33;;;;2017-11-10 00:55:32;;;;
/;R67-215800-RT-01;10.104.175.57;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:49:03;;;;2017-11-10 00:56:31;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-450005-RT-01;10.33.177.1;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:34:34;;;;2017-11-11 10:54:40;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-450014-RT-01;10.32.177.4;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:39:04;;;;2017-11-11 10:55:19;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-450024-RT-01;10.32.177.7;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:39:34;;;;2017-11-11 10:55:44;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-450054-RT-01;10.33.177.16;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:39:34;;;;2017-11-11 10:56:59;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-450074-RT-01;10.32.178.41;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:28:04;;;;2017-11-11 10:58:33;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-450099-RT-01;10.32.177.28;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:49:34;;;;2017-11-11 10:59:21;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-452755-RT-01;10.32.177.67;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:28:03;;;;2017-11-11 11:11:09;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-450044-RT-01;10.32.177.13;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:40:04;;;;2017-11-11 11:11:38;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-414012-RT-01;10.110.177.4;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:50:05;;;;2017-11-11 12:38:21;;;;
/МР Москва/R50 Московская область;R50-140225-RT-01;10.100.178.15;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:31:03;;;;2017-11-03 09:46:09;;;;
/МР Москва/R50 Московская область;R50-140231-RT-01;10.100.177.29;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2017-11-22 02:33:33;;;;2017-11-03 09:46:24;;;;
/МР Москва/R50 Московская область;R50-140241-RT-01;10.101.177.30;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:36:07;;;;2017-11-03 09:46:41;;;;
/МР Москва/R50 Московская область;R50-140341-RT-01;10.101.178.162;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:36:34;;;;2017-11-03 09:47:08;;;;
/МР Москва/R50 Московская область;R50-140404-RT-01;10.101.177.34;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:52:03;;;;2017-11-03 09:47:46;;;;
/МР Южный/R61 Ростовская область;R61-346405-RT-01;10.124.177.37;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:31:34;;;;2017-11-03 09:48:40;;;;
/МР Южный/R61 Ростовская область;R61-346448-RT-01;10.125.177.43;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-04-10 02:43:05;;;;2017-11-03 09:49:01;;;;
/МР Южный/R61 Ростовская область;R61-346421-RT-01;10.125.177.41;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:46:34;;;;2017-11-03 09:49:19;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187041-RT-01;10.47.178.29;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:41:33;;;;2017-11-03 10:45:24;;;;
/МР Волга-1/R52 Нижегородская область;R52-606930-RT-01;10.24.177.107;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:37:04;;;;2017-11-03 10:45:50;;;;
/МР Волга-2/R58 Пензенская область;R58-440005-RT-01;10.29.177.2;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:20:33;;;;2017-11-03 10:46:35;;;;
/МР Волга-2/R58 Пензенская область;R58-440013-RT-01;10.28.177.5;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:41:34;;;;2017-11-03 10:46:55;;;;
/МР Волга-2/R58 Пензенская область;R58-440018-RT-01;10.29.177.6;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:37:03;;;;2017-11-03 10:47:10;;;;
/МР Волга-2/R58 Пензенская область;R58-440032-RT-01;10.29.177.8;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:26:05;;;;2017-11-03 10:47:29;;;;
/МР Волга-2/R58 Пензенская область;R58-440046-RT-01;10.29.177.12;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:47:04;;;;2017-11-03 10:47:37;;;;
/МР Волга-2/R58 Пензенская область;R58-440067-RT-01;10.29.177.18;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:37:34;;;;2017-11-03 10:48:01;;;;
/МР Волга-2/R58 Пензенская область;R58-442100-RT-01;10.28.177.22;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:26:03;;;;2017-11-03 10:48:16;;;;
/МР Волга-2/R58 Пензенская область;R58-442151-RT-01;10.29.177.23;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:41:34;;;;2017-11-03 10:48:34;;;;
/МР Волга-2/R58 Пензенская область;R58-442241-RT-01;10.29.177.25;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-22 02:26:34;;;;2017-11-03 10:49:06;;;;
/МР Волга-2/R58 Пензенская область;R58-442300-RT-01;10.28.177.30;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:47:35;;;;2017-11-03 10:49:36;;;;
/МР Волга-2/R58 Пензенская область;R58-442327-RT-01;10.29.177.32;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2017-11-09 02:52:04;;;;2017-11-03 10:49:56;;;;
/МР Волга-2/R58 Пензенская область;R58-442534-RT-01;10.28.177.42;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:32:37;;;;2017-11-03 10:50:51;;;;
/МР Волга-2/R58 Пензенская область;R58-442543-RT-01;10.28.177.45;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:32:35;;;;2017-11-03 10:51:07;;;;
/МР Волга-2/R58 Пензенская область;R58-442550-RT-01;10.28.177.46;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-22 02:38:35;;;;2017-11-03 10:51:29;;;;
/МР Волга-2/R58 Пензенская область;R58-442600-RT-01;10.29.177.47;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:32:34;;;;2017-11-03 10:51:39;;;;
/МР Волга-2/R58 Пензенская область;R58-442868-RT-01;10.28.177.55;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2017-11-09 02:53:34;;;;2017-11-03 10:52:19;;;;
/МР Волга-2/R58 Пензенская область;R58-442930-RT-01;10.29.177.167;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:33:05;;;;2017-11-03 10:52:50;;;;
/МР Волга-2/R58 Пензенская область;R58-442940-RT-01;10.28.177.59;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:26:35;;;;2017-11-03 10:53:00;;;;
/МР Волга-1/R43 Кировская область;R43-613421-RT-01;10.22.177.135;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-03-21 02:30:34;;;;2017-11-03 10:53:47;;;;
/МР Волга-2/R58 Пензенская область;R58-442480-RT-01;10.28.177.37;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:33:34;;;;2017-11-03 11:02:59;;;;
/;R50-141104-RT-01;10.101.177.70;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:48:05;;;;2017-11-10 00:35:38;;;;
/;R50-141142-RT-01;10.100.177.74;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:27:03;;;;2017-11-10 00:36:38;;;;
/;R50-141160-RT-01;10.100.177.84;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:38:33;;;;2017-11-10 00:37:56;;;;
/;R50-141195-RT-01;10.101.177.79;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:38:33;;;;2017-11-10 00:39:16;;;;
/;R50-141240-RT-01;10.101.177.85;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:48:05;;;;2017-11-10 00:47:29;;;;
/;R54-630102-RT-01;10.65.175.53;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:39:06;;;;2017-11-10 00:48:51;;;;
/МР Москва/R50 Московская область;R50-140091-RT-01;10.101.177.11;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:34:03;;;;2017-11-03 14:36:44;;;;
/;R54-632520-RT-01;10.65.177.59;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:21:04;;;;2017-11-10 00:49:49;;;;
/;R54-633261-RT-01;10.64.175.61;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:21:35;;;;2017-11-10 00:50:21;;;;
/;R67-214033-RT-01;10.104.177.19;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:27:33;;;;2017-11-10 00:55:03;;;;
/;R67-215801-RT-01;10.104.177.45;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:48:36;;;;2017-11-10 00:55:58;;;;
/;R67-216200-RT-01;10.104.177.53;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:49:04;;;;2017-11-10 00:57:04;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-414030-RT-01;10.110.177.17;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-03-21 02:43:05;;;;2017-11-11 12:38:53;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-414044-RT-01;10.110.177.22;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:50:35;;;;2017-11-11 12:39:19;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416011-RT-01;10.110.177.27;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-03-21 02:43:36;;;;2017-11-11 12:39:46;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416014-RT-01;10.110.177.83;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-01-11 03:07:37;;;;2017-11-11 12:40:11;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416020-RT-01;10.110.177.29;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-01 02:25:05;;;;2017-11-11 12:40:36;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416024-RT-01;10.110.177.32;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-04-19 03:16:36;;;;2017-11-11 12:41:13;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416310-RT-01;10.110.177.145;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:53:08;;;;2017-11-11 12:41:43;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416317-RT-01;10.110.177.149;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:53:36;;;;2017-11-11 12:42:09;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416330-RT-01;10.110.177.49;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:54:07;;;;2017-11-11 12:42:35;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416352-RT-01;10.110.177.53;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-03-20 03:06:06;;;;2017-11-11 12:43:04;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416353-RT-01;10.110.177.157;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-03-21 02:23:36;;;;2017-11-11 12:43:17;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416355-RT-01;10.110.177.54;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-03-21 02:33:05;;;;2017-11-11 12:43:29;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416356-RT-01;10.110.177.55;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:54:36;;;;2017-11-11 12:43:41;;;;
/МР Северный Кавказ/R30 Астраханская область;R30-416357-RT-01;10.110.177.56;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:54:38;;;;2017-11-11 12:43:54;;;;
/МР Южный/R61 Ростовская область;R61-346909-RT-01;10.124.177.73;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:40:34;;;;2017-11-11 19:30:46;;;;
